Unnamed: 0,cik,entityName,companyFact,end,val,accn,fy,fp,form,filed,units
461579,5272,"American International Group, Inc.",OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,2020-12-31,9491000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
461591,5272,"American International Group, Inc.",OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,2021-12-31,-9255000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
461600,5272,"American International Group, Inc.",OtherComprehensiveIncomeUnrealizedHoldingGainLossOnSecuritiesArisingDuringPeriodBeforeTax,2022-12-31,-47766000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
461828,5272,"American International Group, Inc.",OtherIncome,2020-12-31,903000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
461840,5272,"American International Group, Inc.",OtherIncome,2021-12-31,984000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
461849,5272,"American International Group, Inc.",OtherIncome,2022-12-31,850000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
461954,5272,"American International Group, Inc.",OtherInvestments,2021-12-31,15668000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
461958,5272,"American International Group, Inc.",OtherInvestments,2022-12-31,15953000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
462066,5272,"American International Group, Inc.",OtherLiabilities,2021-12-31,28704000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
462070,5272,"American International Group, Inc.",OtherLiabilities,2022-12-31,26456000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
462368,5272,"American International Group, Inc.",OtherPolicyholderFunds,2021-12-31,3476000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
462372,5272,"American International Group, Inc.",OtherPolicyholderFunds,2022-12-31,3909000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
462445,5272,"American International Group, Inc.",OtherShortTermInvestments,2021-12-31,13357000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
462449,5272,"American International Group, Inc.",OtherShortTermInvestments,2022-12-31,12376000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
463051,5272,"American International Group, Inc.",ParticipatingPoliciesAsPercentageOfGrossInsuranceInForce,2022-12-31,0,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,pure
463119,5272,"American International Group, Inc.",PaymentsForLossesAndLossAdjustmentExpense,2020-12-31,18665000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
463131,5272,"American International Group, Inc.",PaymentsForLossesAndLossAdjustmentExpense,2021-12-31,15371000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
463140,5272,"American International Group, Inc.",PaymentsForLossesAndLossAdjustmentExpense,2022-12-31,15077000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
463251,5272,"American International Group, Inc.",PaymentsForProceedsFromOtherInvestingActivities,2020-12-31,-6000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
463259,5272,"American International Group, Inc.",PaymentsForProceedsFromOtherInvestingActivities,2021-12-31,995000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
463265,5272,"American International Group, Inc.",PaymentsForProceedsFromOtherInvestingActivities,2022-12-31,443000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
463347,5272,"American International Group, Inc.",PaymentsForRepurchaseOfCommonStock,2020-12-31,500000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
463355,5272,"American International Group, Inc.",PaymentsForRepurchaseOfCommonStock,2021-12-31,2592000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
463361,5272,"American International Group, Inc.",PaymentsForRepurchaseOfCommonStock,2022-12-31,5200000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
463486,5272,"American International Group, Inc.",PaymentsOfDividendsCommonStock,2020-12-31,1103000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
463494,5272,"American International Group, Inc.",PaymentsOfDividendsCommonStock,2021-12-31,1083000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
463500,5272,"American International Group, Inc.",PaymentsOfDividendsCommonStock,2022-12-31,982000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
463524,5272,"American International Group, Inc.",PaymentsOfDividendsPreferredStockAndPreferenceStock,2020-12-31,29000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
463532,5272,"American International Group, Inc.",PaymentsOfDividendsPreferredStockAndPreferenceStock,2021-12-31,29000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
463538,5272,"American International Group, Inc.",PaymentsOfDividendsPreferredStockAndPreferenceStock,2022-12-31,29000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
463661,5272,"American International Group, Inc.",PaymentsToAcquireAvailableForSaleSecuritiesDebt,2020-12-31,58284000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
463667,5272,"American International Group, Inc.",PaymentsToAcquireAvailableForSaleSecuritiesDebt,2021-12-31,74204000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
463673,5272,"American International Group, Inc.",PaymentsToAcquireAvailableForSaleSecuritiesDebt,2022-12-31,38885000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
463895,5272,"American International Group, Inc.",PaymentsToAcquireOtherInvestments,2020-12-31,3522000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
463903,5272,"American International Group, Inc.",PaymentsToAcquireOtherInvestments,2021-12-31,3168000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
463909,5272,"American International Group, Inc.",PaymentsToAcquireOtherInvestments,2022-12-31,2346000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
463944,5272,"American International Group, Inc.",PaymentsToAcquireProductiveAssets,2021-12-31,343000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
463945,5272,"American International Group, Inc.",PaymentsToAcquireProductiveAssets,2022-12-31,210000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
463999,5272,"American International Group, Inc.",PaymentsToAcquireTradingSecuritiesHeldforinvestment,2020-12-31,617000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
464007,5272,"American International Group, Inc.",PaymentsToAcquireTradingSecuritiesHeldforinvestment,2021-12-31,2034000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
464013,5272,"American International Group, Inc.",PaymentsToAcquireTradingSecuritiesHeldforinvestment,2022-12-31,3714000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
464225,5272,"American International Group, Inc.",PolicyholderBenefitsAndClaimsIncurredNet,2020-12-31,24806000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
464237,5272,"American International Group, Inc.",PolicyholderBenefitsAndClaimsIncurredNet,2021-12-31,24388000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
464246,5272,"American International Group, Inc.",PolicyholderBenefitsAndClaimsIncurredNet,2022-12-31,22771000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
464353,5272,"American International Group, Inc.",PolicyholderContractDeposits,2021-12-31,156686000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
464359,5272,"American International Group, Inc.",PolicyholderContractDeposits,2022-12-31,158891000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
464396,5272,"American International Group, Inc.",PreferredStockDividendsIncomeStatementImpact,2020-12-31,29000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
464408,5272,"American International Group, Inc.",PreferredStockDividendsIncomeStatementImpact,2021-12-31,29000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
464417,5272,"American International Group, Inc.",PreferredStockDividendsIncomeStatementImpact,2022-12-31,29000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
464450,5272,"American International Group, Inc.",PreferredStockIncludingAdditionalPaidInCapital,2021-12-31,485000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
464454,5272,"American International Group, Inc.",PreferredStockIncludingAdditionalPaidInCapital,2022-12-31,485000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
464513,5272,"American International Group, Inc.",PreferredStockParOrStatedValuePerShare,2021-12-31,5,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD/shares
464517,5272,"American International Group, Inc.",PreferredStockParOrStatedValuePerShare,2022-12-31,5,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD/shares
464549,5272,"American International Group, Inc.",PreferredStockSharesAuthorized,2021-12-31,100000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,shares
464553,5272,"American International Group, Inc.",PreferredStockSharesAuthorized,2022-12-31,100000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,shares
464585,5272,"American International Group, Inc.",PreferredStockSharesIssued,2021-12-31,20000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,shares
464589,5272,"American International Group, Inc.",PreferredStockSharesIssued,2022-12-31,20000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,shares
464700,5272,"American International Group, Inc.",PremiumsAndOtherReceivablesNet,2021-12-31,12409000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
464704,5272,"American International Group, Inc.",PremiumsAndOtherReceivablesNet,2022-12-31,13243000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
464862,5272,"American International Group, Inc.",PremiumsEarnedNet,2020-12-31,28523000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
464874,5272,"American International Group, Inc.",PremiumsEarnedNet,2021-12-31,31259000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
464883,5272,"American International Group, Inc.",PremiumsEarnedNet,2022-12-31,31857000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
465020,5272,"American International Group, Inc.",ProceedsFromDivestitureOfBusinessesNetOfCashDivested,2020-12-31,2173000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
465025,5272,"American International Group, Inc.",ProceedsFromDivestitureOfBusinessesNetOfCashDivested,2021-12-31,4683000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
465027,5272,"American International Group, Inc.",ProceedsFromDivestitureOfBusinessesNetOfCashDivested,2022-12-31,0,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
465107,5272,"American International Group, Inc.",ProceedsFromIssuanceOfLongTermDebt,2020-12-31,4196000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
465112,5272,"American International Group, Inc.",ProceedsFromIssuanceOfLongTermDebt,2021-12-31,107000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
465117,5272,"American International Group, Inc.",ProceedsFromIssuanceOfLongTermDebt,2022-12-31,7477000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
465336,5272,"American International Group, Inc.",ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,2020-12-31,27620000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
465344,5272,"American International Group, Inc.",ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,2021-12-31,34765000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
465350,5272,"American International Group, Inc.",ProceedsFromMaturitiesPrepaymentsAndCallsOfAvailableForSaleSecurities,2022-12-31,18485000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
465511,5272,"American International Group, Inc.",ProceedsFromPaymentsForOtherFinancingActivities,2020-12-31,541000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
465519,5272,"American International Group, Inc.",ProceedsFromPaymentsForOtherFinancingActivities,2021-12-31,1222000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
465525,5272,"American International Group, Inc.",ProceedsFromPaymentsForOtherFinancingActivities,2022-12-31,545000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
465673,5272,"American International Group, Inc.",ProceedsFromSaleAndMaturityOfOtherInvestments,2020-12-31,3896000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
465681,5272,"American International Group, Inc.",ProceedsFromSaleAndMaturityOfOtherInvestments,2021-12-31,6258000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
465687,5272,"American International Group, Inc.",ProceedsFromSaleAndMaturityOfOtherInvestments,2022-12-31,2891000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
465876,5272,"American International Group, Inc.",ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,2020-12-31,23103000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
465882,5272,"American International Group, Inc.",ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,2021-12-31,26098000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
465888,5272,"American International Group, Inc.",ProceedsFromSaleOfAvailableForSaleSecuritiesDebt,2022-12-31,21660000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
465946,5272,"American International Group, Inc.",ProceedsFromSaleOfTradingSecuritiesHeldforinvestment,2020-12-31,2533000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
465954,5272,"American International Group, Inc.",ProceedsFromSaleOfTradingSecuritiesHeldforinvestment,2021-12-31,975000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
465960,5272,"American International Group, Inc.",ProceedsFromSaleOfTradingSecuritiesHeldforinvestment,2022-12-31,3060000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
465965,5272,"American International Group, Inc.",ProceedsFromShortTermDebt,2020-12-31,0,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
465968,5272,"American International Group, Inc.",ProceedsFromShortTermDebt,2021-12-31,0,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
465970,5272,"American International Group, Inc.",ProceedsFromShortTermDebt,2022-12-31,1500000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
466198,5272,"American International Group, Inc.",ProfitLoss,2020-12-31,-5829000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
466210,5272,"American International Group, Inc.",ProfitLoss,2021-12-31,9923000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
466219,5272,"American International Group, Inc.",ProfitLoss,2022-12-31,11275000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
466267,5272,"American International Group, Inc.",PropertyPlantAndEquipmentNet,2020-12-31,1840000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
466269,5272,"American International Group, Inc.",PropertyPlantAndEquipmentNet,2021-12-31,1712000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
466270,5272,"American International Group, Inc.",PropertyPlantAndEquipmentNet,2022-12-31,1593000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
466534,5272,"American International Group, Inc.",RealizedInvestmentGainsLosses,2020-12-31,-2238000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
466539,5272,"American International Group, Inc.",RealizedInvestmentGainsLosses,2021-12-31,2151000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
466547,5272,"American International Group, Inc.",RealizedInvestmentGainsLosses,2022-12-31,8991000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
466698,5272,"American International Group, Inc.",ReinsuranceLossOnUncollectibleAccountsInPeriodAmount,2020-12-31,9000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
466710,5272,"American International Group, Inc.",ReinsuranceLossOnUncollectibleAccountsInPeriodAmount,2021-12-31,17000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
466719,5272,"American International Group, Inc.",ReinsuranceLossOnUncollectibleAccountsInPeriodAmount,2022-12-31,5000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
466763,5272,"American International Group, Inc.",ReinsuranceRecoverableAllowanceForCreditLossRecovery,2020-12-31,0,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
466773,5272,"American International Group, Inc.",ReinsuranceRecoverableAllowanceForCreditLossRecovery,2021-12-31,0,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
466780,5272,"American International Group, Inc.",ReinsuranceRecoverableAllowanceForCreditLossRecovery,2022-12-31,2000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
466795,5272,"American International Group, Inc.",ReinsuranceRecoverableCreditLossExpenseReversal,2020-12-31,9000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
466807,5272,"American International Group, Inc.",ReinsuranceRecoverableCreditLossExpenseReversal,2021-12-31,24000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
466816,5272,"American International Group, Inc.",ReinsuranceRecoverableCreditLossExpenseReversal,2022-12-31,-39000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
466907,5272,"American International Group, Inc.",ReinsuranceRecoverableForUnpaidClaimsAndClaimsAdjustments,2019-12-31,31069000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
466926,5272,"American International Group, Inc.",ReinsuranceRecoverableForUnpaidClaimsAndClaimsAdjustments,2020-12-31,34431000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
466941,5272,"American International Group, Inc.",ReinsuranceRecoverableForUnpaidClaimsAndClaimsAdjustments,2021-12-31,35213000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
466952,5272,"American International Group, Inc.",ReinsuranceRecoverableForUnpaidClaimsAndClaimsAdjustments,2022-12-31,32102000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
467017,5272,"American International Group, Inc.",ReinsuranceRecoverablesAllowance,2019-12-31,151000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
467036,5272,"American International Group, Inc.",ReinsuranceRecoverablesAllowance,2020-12-31,375000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
467051,5272,"American International Group, Inc.",ReinsuranceRecoverablesAllowance,2021-12-31,382000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
467062,5272,"American International Group, Inc.",ReinsuranceRecoverablesAllowance,2022-12-31,344000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
467078,5272,"American International Group, Inc.",ReinsuranceRecoverablesGross,2021-12-31,76300000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
467082,5272,"American International Group, Inc.",ReinsuranceRecoverablesGross,2022-12-31,73700000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
467140,5272,"American International Group, Inc.",RepaymentsOfLongTermDebt,2020-12-31,1923000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
467145,5272,"American International Group, Inc.",RepaymentsOfLongTermDebt,2021-12-31,4147000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
467150,5272,"American International Group, Inc.",RepaymentsOfLongTermDebt,2022-12-31,9455000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
467335,5272,"American International Group, Inc.",RestrictedInvestmentsCurrent,2021-12-31,514000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
467339,5272,"American International Group, Inc.",RestrictedInvestmentsCurrent,2022-12-31,301000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
467348,5272,"American International Group, Inc.",RestrictedStockExpense,2022-12-31,21000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
467383,5272,"American International Group, Inc.",RestructuringCharges,2020-12-31,435000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
467388,5272,"American International Group, Inc.",RestructuringCharges,2021-12-31,433000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
467396,5272,"American International Group, Inc.",RestructuringCharges,2022-12-31,570000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
467633,5272,"American International Group, Inc.",RetainedEarningsAccumulatedDeficit,2021-12-31,23785000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
467637,5272,"American International Group, Inc.",RetainedEarningsAccumulatedDeficit,2022-12-31,33032000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
467859,5272,"American International Group, Inc.",Revenues,2020-12-31,43736000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
467871,5272,"American International Group, Inc.",Revenues,2021-12-31,52057000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
467880,5272,"American International Group, Inc.",Revenues,2022-12-31,56437000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
467903,5272,"American International Group, Inc.",ScheduleOfFairValueOfSeparateAccountsByMajorCategoryOfInvestmentFairValue,2021-12-31,101573000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
467905,5272,"American International Group, Inc.",ScheduleOfFairValueOfSeparateAccountsByMajorCategoryOfInvestmentFairValue,2022-12-31,78299000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
467930,5272,"American International Group, Inc.",SecuritiesLoanedFairValueOfCollateral,2021-12-31,3324000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
467934,5272,"American International Group, Inc.",SecuritiesLoanedFairValueOfCollateral,2022-12-31,0,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
468027,5272,"American International Group, Inc.",SecuritiesReceivedAsCollateral,2021-12-31,1839000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
468031,5272,"American International Group, Inc.",SecuritiesReceivedAsCollateral,2022-12-31,0,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
468201,5272,"American International Group, Inc.",SellingGeneralAndAdministrativeExpense,2020-12-31,8396000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
468213,5272,"American International Group, Inc.",SellingGeneralAndAdministrativeExpense,2021-12-31,8790000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
468222,5272,"American International Group, Inc.",SellingGeneralAndAdministrativeExpense,2022-12-31,9195000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
468327,5272,"American International Group, Inc.",SeparateAccountAssets,2021-12-31,109111000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
468331,5272,"American International Group, Inc.",SeparateAccountAssets,2022-12-31,84853000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
468437,5272,"American International Group, Inc.",SeparateAccountsLiability,2021-12-31,109111000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
468445,5272,"American International Group, Inc.",SeparateAccountsLiability,2022-12-31,84853000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
468459,5272,"American International Group, Inc.",ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableNumber,2022-12-31,5353091,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,shares
468469,5272,"American International Group, Inc.",ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsExercisableWeightedAverageExercisePrice,2022-12-31,50,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD/shares
468482,5272,"American International Group, Inc.",ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsGrantsInPeriodGross,2022-12-31,1436075,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,shares
468488,5272,"American International Group, Inc.",ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingIntrinsicValue,2022-12-31,186000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
468499,5272,"American International Group, Inc.",ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,2021-12-31,13021427,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,shares
468500,5272,"American International Group, Inc.",ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingNumber,2022-12-31,12893412,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,shares
468511,5272,"American International Group, Inc.",ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,2021-12-31,47,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD/shares
468512,5272,"American International Group, Inc.",ShareBasedCompensationArrangementByShareBasedPaymentAwardOptionsOutstandingWeightedAverageExercisePrice,2022-12-31,49,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD/shares
468518,5272,"American International Group, Inc.",ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsExercisesInPeriodWeightedAverageExercisePrice,2022-12-31,45,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD/shares
468531,5272,"American International Group, Inc.",ShareBasedCompensationArrangementsByShareBasedPaymentAwardOptionsGrantsInPeriodWeightedAverageExercisePrice,2022-12-31,62,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD/shares
468537,5272,"American International Group, Inc.",SharebasedCompensationArrangementBySharebasedPaymentAwardOptionsExercisableIntrinsicValue1,2022-12-31,70000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
468601,5272,"American International Group, Inc.",ShortTermBorrowings,2022-12-31,1500000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
468747,5272,"American International Group, Inc.",StockholdersEquity,2021-12-31,65956000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
468751,5272,"American International Group, Inc.",StockholdersEquity,2022-12-31,40002000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
468929,5272,"American International Group, Inc.",StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2019-12-31,67427000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
468948,5272,"American International Group, Inc.",StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2020-12-31,67199000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
468965,5272,"American International Group, Inc.",StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2021-12-31,68912000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
468976,5272,"American International Group, Inc.",StockholdersEquityIncludingPortionAttributableToNoncontrollingInterest,2022-12-31,42235000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
469093,5272,"American International Group, Inc.",StockholdersEquityOther,2020-12-31,-312000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
469105,5272,"American International Group, Inc.",StockholdersEquityOther,2021-12-31,-386000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
469114,5272,"American International Group, Inc.",StockholdersEquityOther,2022-12-31,-221000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
469188,5272,"American International Group, Inc.",StockIssuedDuringPeriodSharesStockOptionsExercised,2022-12-31,1515836,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,shares
469277,5272,"American International Group, Inc.",StockIssuedDuringPeriodValueTreasuryStockReissued,2020-12-31,-99000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
469289,5272,"American International Group, Inc.",StockIssuedDuringPeriodValueTreasuryStockReissued,2021-12-31,-64000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
469298,5272,"American International Group, Inc.",StockIssuedDuringPeriodValueTreasuryStockReissued,2022-12-31,-74000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
469396,5272,"American International Group, Inc.",StockRepurchaseProgramAuthorizedAmount1,2022-05-03,6500000000,0000005272-23-000007,2022.0,FY,10-K,2023-02-17,USD
